"","Year","HEALTH_AUTHORITY","HOSPITAL_NAME","CATEGORY","WAITING","COMPLETED","COMPLETED_50TH_PERCENTILE","COMPLETED_90TH_PERCENTILE"
"3171",2013,"Fraser","Pattison Outpatient Centre","Ear, Nose, and Throat System",403,827,6.11428571428571,28.6428571428571
"3172",2013,"Fraser","Pattison Outpatient Centre","Endocrine System",19,33,6.9,21.3
"3173",2013,"Fraser","Pattison Outpatient Centre","Eye and Vision System",0,5,NA,NA
"3174",2013,"Fraser","Pattison Outpatient Centre","Female Reproductive System",126,348,3.64,16.02
"3175",2013,"Fraser","Pattison Outpatient Centre","General Procedures (Multiple Systems/Non-Specific)",33,158,3,14.1
"3176",2013,"Fraser","Pattison Outpatient Centre","Male Reproductive System",28,106,7.83333333333333,23.2333333333333
"3177",2013,"Fraser","Pattison Outpatient Centre","Musculoskeletal System",283,399,8.3,22.9222222222222
"3178",2013,"Fraser","Pattison Outpatient Centre","Nervous System",5,12,2.3,13.5
"3179",2013,"Fraser","Pattison Outpatient Centre","Skin and Soft Tissue System",304,711,5.075,18.325
"3180",2013,"Fraser","Pattison Outpatient Centre","Urinary System",86,424,4.6,14.7333333333333
"3181",2013,"Fraser","Peace Arch Hospital","All Procedures",1547,3131,8.4,31.9
"3182",2013,"Fraser","Peace Arch Hospital","Digestive System",211,605,5.875,17.2
"3183",2013,"Fraser","Peace Arch Hospital","Ear, Nose, and Throat System",41,111,8.8,16.55
"3184",2013,"Fraser","Peace Arch Hospital","Endocrine System",0,5,NA,NA
"3185",2013,"Fraser","Peace Arch Hospital","Eye and Vision System",489,879,9.85,34.65
"3186",2013,"Fraser","Peace Arch Hospital","Female Reproductive System",88,461,4.58333333333333,18.4333333333333
"3187",2013,"Fraser","Peace Arch Hospital","General Procedures (Multiple Systems/Non-Specific)",15,43,4.96666666666667,10.6
"3188",2013,"Fraser","Peace Arch Hospital","Male Reproductive System",30,141,4.26666666666667,15.1666666666667
"3189",2013,"Fraser","Peace Arch Hospital","Musculoskeletal System",659,520,19.2692307692308,53.7307692307692
"3190",2013,"Fraser","Peace Arch Hospital","Skin and Soft Tissue System",59,166,3.58571428571429,8.81428571428571
"3191",2013,"Fraser","Peace Arch Hospital","Urinary System",27,212,7.63333333333333,13.1
"3192",2013,"Fraser","Ridge Meadows Hospital","All Procedures",1591,5937,6.1,22.3
"3193",2013,"Fraser","Ridge Meadows Hospital","Cardiovascular System",5,16,1.4,2.2
"3194",2013,"Fraser","Ridge Meadows Hospital","Digestive System",141,481,5.71428571428571,15.4
"3195",2013,"Fraser","Ridge Meadows Hospital","Ear, Nose, and Throat System",50,197,3,20.1
"3196",2013,"Fraser","Ridge Meadows Hospital","Endocrine System",0,5,NA,NA
"3197",2013,"Fraser","Ridge Meadows Hospital","Eye and Vision System",919,3146,4.9,15.8
"3198",2013,"Fraser","Ridge Meadows Hospital","Female Reproductive System",85,637,4.78333333333333,10.6666666666667
"3199",2013,"Fraser","Ridge Meadows Hospital","General Procedures (Multiple Systems/Non-Specific)",22,82,3.575,9.9
"3200",2013,"Fraser","Ridge Meadows Hospital","Male Reproductive System",42,114,5.25,13.75
"3201",2013,"Fraser","Ridge Meadows Hospital","Musculoskeletal System",243,716,5.85833333333333,17.8416666666667
"3202",2013,"Fraser","Ridge Meadows Hospital","Nervous System",5,12,3.3,13
"3203",2013,"Fraser","Ridge Meadows Hospital","Skin and Soft Tissue System",50,168,4.06,10.46
"3204",2013,"Fraser","Ridge Meadows Hospital","Urinary System",74,381,4.83333333333333,11.8666666666667
"3205",2013,"Fraser","Royal Columbian Hospital","All Procedures",924,3068,3.6,18.4
"3206",2013,"Fraser","Royal Columbian Hospital","Cardiovascular System",176,314,5.78,19.92
"3207",2013,"Fraser","Royal Columbian Hospital","Digestive System",147,473,6.625,21.5
"3208",2013,"Fraser","Royal Columbian Hospital","Ear, Nose, and Throat System",15,15,6.4,15.1
"3209",2013,"Fraser","Royal Columbian Hospital","Endocrine System",0,5,NA,NA
"3210",2013,"Fraser","Royal Columbian Hospital","Female Reproductive System",86,582,3.44,10.06
"3211",2013,"Fraser","Royal Columbian Hospital","General Procedures (Multiple Systems/Non-Specific)",34,213,2.1,9.35
"3212",2013,"Fraser","Royal Columbian Hospital","Male Reproductive System",59,93,9.4,40.2
"3213",2013,"Fraser","Royal Columbian Hospital","Musculoskeletal System",350,912,6.35384615384615,19.6307692307692
"3214",2013,"Fraser","Royal Columbian Hospital","Nervous System",31,178,1.43333333333333,5.36666666666667
"3215",2013,"Fraser","Royal Columbian Hospital","Respiratory System",0,10,NA,NA
"3216",2013,"Fraser","Royal Columbian Hospital","Skin and Soft Tissue System",36,192,1.66,5.42
"3217",2013,"Fraser","Royal Columbian Hospital","Urinary System",39,127,5.06666666666667,10.4
"3218",2013,"Fraser","Surrey Memorial Hospital","All Procedures",4564,8464,10.7,34.4
"3219",2013,"Fraser","Surrey Memorial Hospital","Cardiovascular System",5,23,2.9,16.75
"3220",2013,"Fraser","Surrey Memorial Hospital","Digestive System",317,633,5.9,21.4888888888889
"3221",2013,"Fraser","Surrey Memorial Hospital","Ear, Nose, and Throat System",898,1069,16.75,40.97
"3222",2013,"Fraser","Surrey Memorial Hospital","Endocrine System",50,97,5.1,31.9
"3223",2013,"Fraser","Surrey Memorial Hospital","Eye and Vision System",1651,2964,11.6,36.7
"3224",2013,"Fraser","Surrey Memorial Hospital","Female Reproductive System",399,905,5.64,21.5
"3225",2013,"Fraser","Surrey Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",112,214,3.3,19.025
"3226",2013,"Fraser","Surrey Memorial Hospital","Male Reproductive System",119,347,15.1,46
"3227",2013,"Fraser","Surrey Memorial Hospital","Musculoskeletal System",701,1126,12.1846153846154,25.5076923076923
"3228",2013,"Fraser","Surrey Memorial Hospital","Nervous System",7,17,4.85,12.5
"3229",2013,"Fraser","Surrey Memorial Hospital","Respiratory System",57,252,2.16666666666667,6.13333333333333
"3230",2013,"Fraser","Surrey Memorial Hospital","Skin and Soft Tissue System",123,387,5.6375,19.625
"3231",2013,"Fraser","Surrey Memorial Hospital","Urinary System",140,466,3.86666666666667,18.9
"3232",2013,"Interior","100 Mile District General Hospital","All Procedures",16,29,22.3,41.2
"3233",2013,"Interior","100 Mile District General Hospital","Digestive System",0,5,NA,NA
"3234",2013,"Interior","100 Mile District General Hospital","Ear, Nose, and Throat System",16,26,24.3,41.6
"3235",2013,"Interior","100 Mile District General Hospital","Female Reproductive System",0,5,NA,NA
"3236",2013,"Interior","All Facilities","All Procedures",14047,41393,5.7,30.4
"3237",2013,"Interior","All Facilities","Cardiovascular System",185,967,4.18,15.48
"3238",2013,"Interior","All Facilities","Digestive System",1413,4936,6.25714285714286,21.35
"3239",2013,"Interior","All Facilities","Ear, Nose, and Throat System",1521,3384,8.84,31.26
"3240",2013,"Interior","All Facilities","Endocrine System",48,206,4.9,18.3
"3241",2013,"Interior","All Facilities","Eye and Vision System",3456,8968,5.33333333333333,24.1
"3242",2013,"Interior","All Facilities","Female Reproductive System",725,4805,3.9,12.65
"3243",2013,"Interior","All Facilities","General Procedures (Multiple Systems/Non-Specific)",206,1599,2.825,13.45
"3244",2013,"Interior","All Facilities","Male Reproductive System",287,1230,4.65,19.85
"3245",2013,"Interior","All Facilities","Musculoskeletal System",5010,9626,10.59375,38.925
"3246",2013,"Interior","All Facilities","Nervous System",198,461,7.13333333333333,21.1333333333333
"3247",2013,"Interior","All Facilities","Respiratory System",22,349,2.03333333333333,4.53333333333333
"3248",2013,"Interior","All Facilities","Skin and Soft Tissue System",604,2601,6.24,23.36
"3249",2013,"Interior","All Facilities","Urinary System",398,2267,3.16666666666667,12
"3250",2013,"Interior","Cariboo Memorial Hospital","All Procedures",86,1175,1.9,5.1
"3251",2013,"Interior","Cariboo Memorial Hospital","Cardiovascular System",5,25,1.45,4.25
"3252",2013,"Interior","Cariboo Memorial Hospital","Digestive System",42,348,1.91428571428571,4.84285714285714
"3253",2013,"Interior","Cariboo Memorial Hospital","Ear, Nose, and Throat System",5,51,0.9,1.7
"3254",2013,"Interior","Cariboo Memorial Hospital","Endocrine System",5,19,1.4,4.7
"3255",2013,"Interior","Cariboo Memorial Hospital","Female Reproductive System",47,489,2.41666666666667,5.16666666666667
"3256",2013,"Interior","Cariboo Memorial Hospital","General Procedures (Multiple Systems/Non-Specific)",10,63,1.36666666666667,3.1
"3257",2013,"Interior","Cariboo Memorial Hospital","Male Reproductive System",0,5,NA,NA
"3258",2013,"Interior","Cariboo Memorial Hospital","Musculoskeletal System",0,6,1,2.2
"3259",2013,"Interior","Cariboo Memorial Hospital","Nervous System",0,5,NA,NA
"3260",2013,"Interior","Cariboo Memorial Hospital","Skin and Soft Tissue System",10,87,1.38,4.9
"3261",2013,"Interior","Cariboo Memorial Hospital","Urinary System",10,90,2.45,5
"3262",2013,"Interior","Creston Valley Hospital","All Procedures",10,84,3.9,10.4
"3263",2013,"Interior","Creston Valley Hospital","Ear, Nose, and Throat System",5,26,3.4,11.5
"3264",2013,"Interior","Creston Valley Hospital","Female Reproductive System",0,5,NA,NA
"3265",2013,"Interior","Creston Valley Hospital","General Procedures (Multiple Systems/Non-Specific)",0,5,NA,NA
"3266",2013,"Interior","Creston Valley Hospital","Male Reproductive System",5,12,3.9,6.1
"3267",2013,"Interior","Creston Valley Hospital","Musculoskeletal System",6,31,5.7,11.6
"3268",2013,"Interior","Creston Valley Hospital","Skin and Soft Tissue System",0,16,1.9,6.7
"3269",2013,"Interior","East Kootenay Regional Hospital","All Procedures",925,3415,4,27.9
"3270",2013,"Interior","East Kootenay Regional Hospital","Cardiovascular System",5,38,5,15.45
"3271",2013,"Interior","East Kootenay Regional Hospital","Digestive System",83,378,4.18571428571429,15.0285714285714
"3272",2013,"Interior","East Kootenay Regional Hospital","Ear, Nose, and Throat System",306,459,11.8833333333333,34.9833333333333
"3273",2013,"Interior","East Kootenay Regional Hospital","Endocrine System",5,6,21.2,42.1
"3274",2013,"Interior","East Kootenay Regional Hospital","Eye and Vision System",145,904,1.05,3.4
"3275",2013,"Interior","East Kootenay Regional Hospital","Female Reproductive System",52,392,3.38333333333333,8.6
"3276",2013,"Interior","East Kootenay Regional Hospital","General Procedures (Multiple Systems/Non-Specific)",17,124,3.45,14.2
"3277",2013,"Interior","East Kootenay Regional Hospital","Male Reproductive System",13,86,4.3,14.2
"3278",2013,"Interior","East Kootenay Regional Hospital","Musculoskeletal System",302,777,12.15,34.4071428571429
"3279",2013,"Interior","East Kootenay Regional Hospital","Nervous System",5,11,6.7,29.1
"3280",2013,"Interior","East Kootenay Regional Hospital","Skin and Soft Tissue System",37,135,3.78,13.12
"3281",2013,"Interior","East Kootenay Regional Hospital","Urinary System",22,121,2.6,7.76666666666667
"3282",2013,"Interior","Elk Valley Hospital","All Procedures",51,128,6.8,18.6
"3283",2013,"Interior","Elk Valley Hospital","Cardiovascular System",9,5,NA,NA
"3284",2013,"Interior","Elk Valley Hospital","Digestive System",19,41,3.75,9.8
"3285",2013,"Interior","Elk Valley Hospital","Ear, Nose, and Throat System",9,31,14,26.9
"3286",2013,"Interior","Elk Valley Hospital","Female Reproductive System",10,10,11.4,33.1
"3287",2013,"Interior","Elk Valley Hospital","General Procedures (Multiple Systems/Non-Specific)",5,10,NA,NA
"3288",2013,"Interior","Elk Valley Hospital","Male Reproductive System",5,5,NA,NA
"3289",2013,"Interior","Elk Valley Hospital","Musculoskeletal System",14,23,4.55,9.45
"3290",2013,"Interior","Elk Valley Hospital","Skin and Soft Tissue System",5,12,1.3,4.6
"3291",2013,"Interior","Elk Valley Hospital","Urinary System",0,5,NA,NA
"3292",2013,"Interior","Golden And District General Hospital","All Procedures",5,149,1.3,3.7
"3293",2013,"Interior","Golden And District General Hospital","Cardiovascular System",0,5,NA,NA
"3294",2013,"Interior","Golden And District General Hospital","Digestive System",5,28,1.3,4.3
"3295",2013,"Interior","Golden And District General Hospital","Ear, Nose, and Throat System",0,15,1.3,3.6
"3296",2013,"Interior","Golden And District General Hospital","Female Reproductive System",0,10,NA,NA
"3297",2013,"Interior","Golden And District General Hospital","General Procedures (Multiple Systems/Non-Specific)",0,5,NA,NA
"3298",2013,"Interior","Golden And District General Hospital","Musculoskeletal System",0,103,1.7,3.65
"3299",2013,"Interior","Golden And District General Hospital","Skin and Soft Tissue System",0,10,NA,NA
"3300",2013,"Interior","Kelowna General Hospital","All Procedures",3617,11061,6.4,25.2
"3301",2013,"Interior","Kelowna General Hospital","Cardiovascular System",85,485,7.02,20.82
"3302",2013,"Interior","Kelowna General Hospital","Digestive System",428,1163,9.1,21.2916666666667
"3303",2013,"Interior","Kelowna General Hospital","Ear, Nose, and Throat System",168,594,8.89,19.74
"3304",2013,"Interior","Kelowna General Hospital","Endocrine System",19,84,5.6,19.7
"3305",2013,"Interior","Kelowna General Hospital","Eye and Vision System",606,1787,12.45,27.55
"3306",2013,"Interior","Kelowna General Hospital","Female Reproductive System",257,1213,4.78333333333333,12.2333333333333
"3307",2013,"Interior","Kelowna General Hospital","General Procedures (Multiple Systems/Non-Specific)",86,689,3.875,15.9
"3308",2013,"Interior","Kelowna General Hospital","Male Reproductive System",75,374,3.35,11.6
"3309",2013,"Interior","Kelowna General Hospital","Musculoskeletal System",1429,2641,12.21875,30.475
"3310",2013,"Interior","Kelowna General Hospital","Nervous System",25,144,7.93333333333333,15.7666666666667
"3311",2013,"Interior","Kelowna General Hospital","Respiratory System",22,349,2.03333333333333,4.53333333333333
"3312",2013,"Interior","Kelowna General Hospital","Skin and Soft Tissue System",329,892,8.13333333333333,23.2
"3313",2013,"Interior","Kelowna General Hospital","Urinary System",114,660,3.03333333333333,9.8
"3314",2013,"Interior","Kootenay Boundary Regional Hospital","All Procedures",865,2654,7.1,48.6
"3315",2013,"Interior","Kootenay Boundary Regional Hospital","Cardiovascular System",14,65,20.2,31.2
"3316",2013,"Interior","Kootenay Boundary Regional Hospital","Digestive System",123,389,6.48571428571429,20.9
"3317",2013,"Interior","Kootenay Boundary Regional Hospital","Ear, Nose, and Throat System",117,181,21.8428571428571,43.3857142857143
"3318",2013,"Interior","Kootenay Boundary Regional Hospital","Endocrine System",8,17,4.7,15.5
"3319",2013,"Interior","Kootenay Boundary Regional Hospital","Eye and Vision System",5,5,NA,NA
"3320",2013,"Interior","Kootenay Boundary Regional Hospital","Female Reproductive System",37,227,5.16,11.94
"3321",2013,"Interior","Kootenay Boundary Regional Hospital","General Procedures (Multiple Systems/Non-Specific)",19,88,2.13333333333333,11.3
"3322",2013,"Interior","Kootenay Boundary Regional Hospital","Male Reproductive System",42,134,13.45,34.8
"3323",2013,"Interior","Kootenay Boundary Regional Hospital","Musculoskeletal System",453,1214,10.9076923076923,46.8461538461538
"3324",2013,"Interior","Kootenay Boundary Regional Hospital","Nervous System",6,31,9,52.1
"3325",2013,"Interior","Kootenay Boundary Regional Hospital","Skin and Soft Tissue System",53,222,9.21,33.53
"3326",2013,"Interior","Kootenay Boundary Regional Hospital","Urinary System",36,118,9.1,27.8
"3327",2013,"Interior","Kootenay Lake Hospital","All Procedures",607,1336,5.3,33.6
"3328",2013,"Interior","Kootenay Lake Hospital","Digestive System",12,38,6.35,20.25
"3329",2013,"Interior","Kootenay Lake Hospital","Ear, Nose, and Throat System",22,149,4.9,11.8
"3330",2013,"Interior","Kootenay Lake Hospital","Eye and Vision System",525,845,7.6,36.7
"3331",2013,"Interior","Kootenay Lake Hospital","Female Reproductive System",37,181,4.95,11.85
"3332",2013,"Interior","Kootenay Lake Hospital","General Procedures (Multiple Systems/Non-Specific)",5,8,6.2,11.3
"3333",2013,"Interior","Kootenay Lake Hospital","Musculoskeletal System",25,95,2.16,5.54
"3334",2013,"Interior","Kootenay Lake Hospital","Skin and Soft Tissue System",15,32,3.1,13.5
"3335",2013,"Interior","Kootenay Lake Hospital","Urinary System",10,8,4.1,8.2
"3336",2013,"Interior","Lillooet Hospital And Health Centre","All Procedures",10,26,11.4,29.6
"3337",2013,"Interior","Lillooet Hospital And Health Centre","Digestive System",5,5,NA,NA
"3338",2013,"Interior","Lillooet Hospital And Health Centre","Ear, Nose, and Throat System",7,18,20,31.2
"3339",2013,"Interior","Lillooet Hospital And Health Centre","Female Reproductive System",5,5,NA,NA
